specimen_ID	cre	excitation	R_input	R_ASC	C	El	th_inf	total charge 1/300+1/100	total charge 1/3+1/10+1/100	spike_cut_length	reset_slope	reset_intercept	LIF_opt_th_inf	LIFASC_opt_th_inf	peak_v_long_square	fast_trough_v_long_square	upstroke_downstroke_ratio_long_square	upstroke_downstroke_ratio_short_square
503814817	Ntsr1-Cre_GN220	excitatory	154256636.295669	147701393.902956	1.18E-010	-0.076961689	0.0390611243	0	-9.35E-012	111	1.0169568381	-0.0105926509	0.0524791846	0.037071326	32.84375	-44.6250038147	2.9365881401	3.0053163542
479766169	Rorb-IRES2-Cre-D	excitatory	232730777.511959	238065717.230861	8.26E-011	-0.0728553874	0.0246321472	-7.64E-013	-3.02E-012	72	0.8526904954	-0.0014562726	0.0397372456	0.0340727402	37.25	-46.6875038147	2.754261032	3.1924265565
466378900	Rorb-IRES2-Cre-D	excitatory	263538882.993468	268824339.444016	6.32E-011	-0.0816621068	0.0378595832	-1.01E-012	-2.02E-012	59	0.3221145533	0.0191208527	0.0403391279	0.0384292007	26	-52.28125	2.3315205682	2.4131231177
502366405	Ctgf-2A-dgCre	excitatory	107290462.169023	156196093.951131	1.91E-010	-0.0748299967	0.0228913685	-7.12E-013	-3.13E-012	89	0.8860609193	-0.0019256294	0.0219414989	0.0243286217	31.34375	-48.4687538147	3.128037125	3.5082795427
475400072	Rbp4-Cre_KL100	excitatory	167705725.310993	159587225.976318	1.14E-010	-0.0803779958	0.033720199	-2.47E-012	-4.53E-012	135	0.43596026	0.0154340098	0.046240611	0.0398121007	37	-46.03125	3.80076773	4.1697917707
560889670	Chat-IRES-Cre-neo	inhibitory	313800132.54664	420739834.153966	6.15E-011	-0.0734313126	0.0290313922	-3.23E-013	-7.58E-013	127	0.7555343136	0.0036534561	0.0289607435	0.0342616106	32.7500038147	-44.3750038147	3.3627786398	3.5367902517
485836906	Rorb-IRES2-Cre-D	excitatory	139797312.609339	123640404.559834	1.13E-010	-0.0794763603	0.0298886552	-2.29E-012	-3.30E-012	72	0.1218793596	0.023413851	0.0396207389	0.0300087448	41.46875	-47.6875	3.9835933104	4.0894512735
566671538	Chrna2-Cre_OE25	inhibitory	335079356.979366	301459101.186839	5.33E-011	-0.0688038279	0.0229034336	-1.07E-013	-3.02E-012	60	0.4443316131	0.0057645361	0.0480346352	0.0330503497	26.4375	-52.09375	2.3637363305	2.4669031153
509003464	Ntsr1-Cre_GN220	excitatory	208332435.074614	230814467.343175	1.03E-010	-0.0755525379	0.0285003004	-2.02E-012	-2.94E-012	180	0.5857015189	0.0030430187	0.0367223031	0.0309069153	43.5000038147	-50.5	3.0665196829	3.94630015
329241587	Sst-IRES-Cre	inhibitory	184904565.014593	189281348.729036	8.98E-011	-0.0709715538	0.0226460224	-6.40E-014	0	38	0.6398681064	-0.0005001404	0.030758878	0.0313951127	18.75	-55.5	1.3965250593	1.3385040586
490601284	Rbp4-Cre_KL100	excitatory	185599444.288011	203903259.642425	1.00E-010	-0.0772021313	0.0274562252	0	-5.12E-012	74	-0.016961037	0.0212130647	0.0308763919	0.0292251713	34.7500038147	-58.46875	3.4713138041	3.3934873688
482764620	Htr3a-Cre_NO152	inhibitory	489709554.222487	535164839.997483	3.99E-011	-0.0651768665	0.0152836562	2.07E-013	-1.15E-012	70	0.4555098128	0.0008292783	0.0168158392	0.0153848966	13.5625	-61	1.8078949925	1.9541024191
318733871	Nr5a1-Cre	excitatory	281088577.168892	251604326.721463	7.55E-011	-0.0731761169	0.0269870704	-1.42E-012	-2.22E-012	93	0.1726420118	0.0210528379	0.0402955218	0.0324861538	33.1250038147	-46.03125	2.6330407995	3.1396114155
313861828	Scnn1a-Tg3-Cre	excitatory	362881106.727719	377952479.82174	6.05E-011	-0.0757925313	0.0359928661	-1.13E-012	-2.50E-012	70	0.7872711431	0.0033871633	0.0405870829	0.0356685796	22.28125	-48.96875	2.4871608298	2.6681549067
476557750	Scnn1a-Tg3-Cre	excitatory	159793000.884522	146970749.398881	1.04E-010	-0.0741852417	0.0267434341	-1.71E-012	-3.18E-012	79	0.2231440953	0.0185333021	0.0338854361	0.028149684	44.3125038147	-48.1250038147	3.2993565023	3.9405825237
321707905	Pvalb-IRES-Cre	inhibitory	123375135.152683	131242035.85806	8.48E-011	-0.0760609741	0.0217681055	3.30E-013	0	36	0.2764658244	0.0143796495	0.0050503542	0.0072899159	6.21875	-56.3437538147	1.2001729175	1.3806116542
469803127	Scnn1a-Tg3-Cre	excitatory	353363696.246414	410696019.910197	9.18E-011	-0.0766158142	0.0371770422	-1.54E-012	-1.28E-012	125	0.4743617504	0.0093771545	0.0336174812	0.0354993406	47.0625	-44.5	4.7563838258	4.3849742526
555898896	Chrna2-Cre_OE25	inhibitory	468926241.443393	583697516.354919	4.34E-011	-0.0696091118	0.0288948587	-1.82E-013	0	45	0.1083104374	0.0086242096	0.0218600009	0.0252782636	25.6562519073	-58.9062538147	1.6689931708	1.6610773842
476452460	Nr5a1-Cre	excitatory	228519451.469508	261164893.909947	1.05E-010	-0.0750841274	0.0282114524	-2.08E-012	-1.88E-012	64	0.1816106499	0.0196597964	0.0286252116	0.0284807328	43.15625	-49.6562538147	2.9546419343	3.308108344
519220630	Chat-IRES-Cre-neo	inhibitory	338742490.619493	336289996.216275	5.40E-011	-0.0740941734	0.0271934308	0	-2.38E-012	90	0.6599589248	0.0044727237	0.0421865572	0.0332777803	16	-46.5	2.9829100653	2.8413088089
324493977	Sst-IRES-Cre	inhibitory	210525547.739685	242808896.849063	8.36E-011	-0.0721381022	0.0289631442	-1.22E-012	0	29	0.590555279	-0.0027230465	0.0329785136	0.0327455582	16.8125	-52.3437538147	1.5258010764	1.6511191513
502144146	Rorb-IRES2-Cre-D	excitatory	325203761.115325	388031387.298023	1.19E-010	-0.073180109	0.0271467328	-2.35E-012	-3.18E-012	199	0.3480639696	0.0112809313	0.0291833671	0.0288702138	35.4687538147	-47.4062538147	3.2895535054	3.3705647739
581020172	Nkx2-1-CreERT2	inhibitory	95114360.6740545	106913408.473478	9.86E-011	-0.0724497121	0.0279214921	-1.42E-012	8.57E-013	40	0.3732208395	0.0074914001	0.0258387216	0.0242109167	13.9375	-54.6562538147	1.2821490672	1.4521160135
566304697	Nkx2-1-CreERT2	inhibitory	236374521.444166	257157025.598853	6.97E-011	-0.0749651031	0.0317705673	-4.74E-013	-3.50E-012	72	0.729224054	-0.0082095543	0.0391305602	0.0320031076	28.5312519073	-58.375	3.0749919022	2.6927768225
479711015	Rbp4-Cre_KL100	excitatory	129973313.744085	109883268.924032	1.16E-010	-0.0724016724	0.0247404686	-2.49E-012	-4.54E-012	98	0.3581128084	0.0148517283	0.0441981592	0.0338318646	40.375	-43.5000038147	3.6789367382	4.1286632636
509881736	Ctgf-2A-dgCre	excitatory	302519921.766485	352452123.549354	8.19E-011	-0.0672763863	0.0207149301	-1.71E-012	-1.38E-012	199	1.1112321192	-0.0037941667	0.0235383473	0.0232347663	36.1875038147	-44.90625	3.9327894378	4.0352812301
313861794	Scnn1a-Tg3-Cre	excitatory	198351388.226408	182061491.123743	8.98E-011	-0.0743989639	0.0310465265	-1.13E-012	-3.68E-012	97	0.137792471	0.02460276	0.039191581	0.0345658917	46.5625	-46.2187538147	3.9855562188	4.614058497
497560724	Sst-IRES-Cre	inhibitory	110984288.244529	116218043.076758	9.26E-011	-0.0761608715	0.026588183	4.91E-013	-1.65E-012	56	0.4838404341	0.0025103949	0.034201896	0.0315518599	36.0937538147	-62.4375038147	1.9605306038	2.1102867839
314642645	Rorb-IRES2-Cre-D	excitatory	261127087.230056	251048376.395137	7.59E-011	-0.0751321297	0.0259495992	-1.57E-012	-1.03E-012	70	0.3164129712	0.0123317533	0.0324125776	0.0284222095	40.125	-51.7187538147	3.5733221716	3.8169240581
531342116	Chat-IRES-Cre-neo	inhibitory	210532230.83249	220435302.82287	1.13E-010	-0.0725767918	0.0252131765	1.50E-012	0	33	0.4161941218	-0.0008841775	0.0299499906	0.0313547028	29.59375	-62.5312538147	1.5603954536	1.5513560492
480643417	Rorb-IRES2-Cre-D	excitatory	199099612.954612	187576673.032569	8.23E-011	-0.0774099477	0.0271569918	-1.91E-012	-1.35E-012	93	0.5832339309	0.0045934748	0.0351538884	0.0305529514	43.375	-50.7812538147	4.8169449356	5.2284780196
505200218	Cux2-CreERT2	excitatory	253526518.368298	302868089.883578	1.59E-010	-0.0735349375	0.0252068785	-2.59E-012	-5.26E-012	147	0.6511033864	5.25E-005	0.034421194	0.0288033648	43.875	-49.6875	3.6470023711	3.8722161103
490172112	Cux2-CreERT2	excitatory	539705640.907179	816025209.338959	9.24E-011	-0.0688338699	0.0208458667	0	-2.38E-012	116	0.1495147178	0.0123097906	0.0207654888	0.0217814833	36.125	-52.3437538147	3.4530356122	2.964148645
475838754	Nr5a1-Cre	excitatory	83189655.9695957	82950952.4960672	1.02E-010	-0.069324646	0.0196219516	-2.81E-012	-3.08E-012	89	0.2567287534	0.009346136	0.0276533056	0.0237907896	37.5312538147	-50.6250038147	3.5694296742	4.0738187974
562535995	Vip-IRES-Cre	inhibitory	347487291.031365	434071178.268204	4.21E-011	-0.0698533039	0.0279019388	-6.23E-013	-7.25E-013	74	0.2385861449	0.0154116296	0.025809463	0.0244605464	33.34375	-48.2187538147	3.6500514364	3.2646956685
329254830	Sst-IRES-Cre	inhibitory	163487020.856346	161196906.893948	6.30E-011	-0.0744284286	0.0243109836	-2.41E-013	-1.30E-012	33	0.1581496789	0.0128390974	0.0356782697	0.0291751979	14.46875	-62.4062538147	1.3888905748	1.4529215311
481003593	Htr3a-Cre_NO152	inhibitory	132015066.319009	146675753.697558	8.17E-011	-0.0716041946	0.0277082608	-1.27E-012	-2.73E-012	61	0.4128488712	0.0069807723	0.031863196	0.0256330514	27.5625	-54.15625	2.5558294504	2.2473212048
553541110	Chat-IRES-Cre-neo	inhibitory	279754382.143942	266981397.433787	5.41E-011	-0.0712903309	0.0260619048	0	-5.57E-012	89	0.6825522066	0.0027258926	0.0543356116	0.0338229732	32.6562538147	-51.3437538147	3.0499440005	3.2072981183
313862167	Sst-IRES-Cre	inhibitory	255066542.817342	287519215.479573	6.07E-011	-0.0790417277	0.0429449349	-9.74E-013	-7.94E-013	29	0.7407460168	-0.0042222499	0.0347388935	0.0294023796	0.84375	-58.15625	1.663913212	1.7151178265
466664172	Sst-IRES-Cre	inhibitory	566604992.758813	627093766.227709	6.30E-011	-0.0692849986	0.0190375857	-2.09E-013	0	60	0.6532390634	-0.0005171725	0.0246497159	0.0260544123	24.1875019073	-56.0625	2.0876312447	2.036319901
506777471	Scnn1a-Tg2-Cre	excitatory	206732151.979809	281862283.139897	1.53E-010	-0.0775497112	0.0310351084	-2.28E-012	-4.22E-012	154	0.2976779022	0.0173237247	0.0305544514	0.0321077151	45.375	-46.4687538147	3.9566671527	4.1571544154
482435718	Htr3a-Cre_NO152	inhibitory	224405687.552936	276692711.980075	5.17E-011	-0.0723407516	0.0258132042	-4.67E-013	-1.04E-012	51	0.306381531	0.0111925258	0.0240800526	0.0234104922	30.1562519073	-53	3.1076636633	3.1199797843
486262299	Cux2-CreERT2	excitatory	68219217.6111507	64467739.8944166	1.88E-010	-0.0801843338	0.0295106944	-4.08E-012	-1.06E-011	76	0.6000907954	0.0121384431	0.053330756	0.0397714863	40.4062538147	-42	3.9219324933	3.1357484076
476104386	Sst-IRES-Cre	inhibitory	97553321.1314894	108005290.545857	6.21E-011	-0.0711866455	0.0214611069	-6.32E-013	0	29	0.1169453736	0.004808558	0.0201855652	0.0183006608	15.625	-66.3125076294	1.1790038564	1.1795685443
570924514	Vip-IRES-Cre	inhibitory	522256222.898706	651625298.601641	3.80E-011	-0.0720458298	0.0298688471	-1.97E-013	-6.61E-013	63	0.1615100286	0.0124821634	0.0243005713	0.0259683435	34.9062538147	-54.5312538147	2.974747245	2.9407740492
490916882	Rbp4-Cre_KL100	excitatory	150705609.072925	217270465.210061	1.20E-010	-0.0674953995	0.0183508912	8.84E-013	-3.45E-012	69	0.4938591503	0.0063717557	0.0171754483	0.0165272292	48.3125038147	-52.1250038147	3.1600555038	3.1186314104
490376252	Cux2-CreERT2	excitatory	166322963.22292	208370243.107395	8.83E-011	-0.0744471893	0.026772391	-1.43E-012	-2.05E-012	65	0.5644275136	0.0057589073	0.0298139134	0.0251180554	45.1250038147	-49.3437538147	3.7189740068	3.4565230896
488501071	Pvalb-IRES-Cre	inhibitory	93564246.8929743	102402756.82368	7.50E-011	-0.0816950722	0.0327278906	-4.81E-014	0	30	-0.0941127289	0.0241660392	0.0231364912	0.0240577845	8.1250009537	-62.375	1.0558179919	1.3162588242
522408506	Htr3a-Cre_NO152	inhibitory	262376314.696845	263861578.48358	6.73E-011	-0.0644320552	0.0146705079	0	-2.85E-012	87	0.4328573344	0.0061539156	0.0338958306	0.0261761063	14.2812509537	-51.28125	2.5968482548	2.1583793473
501848315	Rorb-IRES2-Cre-D	excitatory	586515540.116241	657849722.242827	6.52E-011	-0.0759485397	0.0281583759	-9.65E-013	-1.26E-012	147	-0.0344567476	0.0241528116	0.0316792531	0.0278341575	36.125	-55.90625	3.1858882212	3.1797087312
507996688	Rbp4-Cre_KL100	excitatory	197273011.198096	199903344.933605	1.43E-010	-0.0695714238	0.024698319	-2.97E-012	-5.91E-012	131	0.8643819917	-0.0071360354	0.0394114391	0.0303586796	38.8750038147	-43.875	3.180070432	4.0623856245
488677318	Sst-IRES-Cre	inhibitory	334949367.300416	430838463.680209	6.76E-011	-0.0733782476	0.0310809714	-7.79E-014	0	38	0.1284904004	0.0103657301	0.0306745919	0.0366256536	25.5000019073	-60.9687538147	1.3055507715	1.3899674437
485287944	Ntsr1-Cre_GN220	excitatory	165000350.260945	175269449.965397	9.70E-011	-0.0774588451	0.0301458122	0	-5.99E-012	63	0.8289156224	-0.0032538894	0.0488947028	0.0368932453	40.9375038147	-47.5937538147	2.3617435688	2.5258623559
323838579	Scnn1a-Tg3-Cre	excitatory	137232712.367667	139600891.98908	8.71E-011	-0.0779962463	0.0233165257	-2.05E-012	-1.48E-012	78	0.2948524958	0.0154666966	0.0333096991	0.0287424809	39.1875038147	-53.40625	3.7451433995	4.1832926925
469832490	Scnn1a-Tg3-Cre	excitatory	121249313.993165	110583560.55558	1.11E-010	-0.0738697472	0.0283752708	-6.90E-012	-2.91E-012	124	1.0082344149	-0.0139917653	0.0477674563	0.0389743034	21.25	-44.6875038147	2.9211096496	3.9133132655
481127173	Pvalb-IRES-Cre	inhibitory	103737664.669746	117104994.760906	6.28E-011	-0.0740311152	0.0299037911	-5.99E-013	-6.10E-013	34	0.1221922759	0.0129195113	0.0307140862	0.0281023312	17.3750019073	-59.90625	1.5055027568	1.5828489081
504615116	Rorb-IRES2-Cre-D	excitatory	194687114.736325	342622464.199089	1.49E-010	-0.0694712162	0.0226941659	0	-5.88E-012	128	1.1035209472	-0.0096518562	0.0220607751	0.0228504576	45.5625038147	-45.8437538147	4.0599946004	4.0172443246
566460800	Chrna2-Cre_OE25	inhibitory	172664044.771195	198029143.777752	7.18E-011	-0.0775787354	0.0421370025	-1.71E-012	-2.48E-012	73	0.9459989217	-0.0085904501	0.0412252038	0.0366856161	24.25	-50.5	3.7398285654	2.3833058721
490733962	Rbp4-Cre_KL100	excitatory	171440431.526983	279549564.617211	1.01E-010	-0.0689372902	0.0228902856	-3.17E-013	-2.07E-012	84	0.7975749597	-0.0004340122	0.0195159697	0.0221636266	44.6250038147	-49.0312538147	3.4879629387	3.4714127284
507770911	Scnn1a-Tg2-Cre	excitatory	112310512.296525	104830649.485172	1.56E-010	-0.0762424672	0.0263124638	-4.38E-012	-6.75E-012	112	0.4650335049	0.0102693297	0.0455890524	0.0356619111	35.71875	-48.34375	3.6282732238	3.4829881306
469793303	Scnn1a-Tg3-Cre	excitatory	203160318.079723	185010965.493007	8.03E-011	-0.0780624733	0.0356636312	-1.84E-012	-1.39E-012	72	0.1631095951	0.0195145016	0.0385796435	0.032398552	30.2500019073	-51.0312538147	3.1937594188	3.1589221776
475740357	Htr3a-Cre_NO152	inhibitory	211263454.58799	223425433.081606	6.62E-011	-0.0703059196	0.0237751319	2.44E-013	0	40	0.4148530417	0.000720778	0.0282070145	0.0286841156	28.9062519073	-59.7187538147	1.8761093412	1.9602994483
473943881	Htr3a-Cre_NO152	inhibitory	115382307.429313	130069018.480936	6.19E-011	-0.0695396137	0.0294660312	-3.02E-012	-2.51E-012	41	0.5032782071	0.0069332646	0.0362397212	0.0293068954	21.5	-54.5312538147	3.4106179835	2.5402278931
478586295	Rorb-IRES2-Cre-D	excitatory	88386127.9461175	89921934.7352783	9.37E-011	-0.0572122815	0.0102959324	-1.67E-012	-4.24E-012	82	0.3904397725	0.0033590873	0.0211445266	0.0145560475	31.0000019073	-51.9687538147	2.7462963644	3.0003606778
322229594	Sst-IRES-Cre	inhibitory	284895157.104685	304000011.731061	8.36E-011	-0.0652658157	0.0218388557	-3.49E-013	0	56	0.321031784	0.0058851717	0.0261802446	0.0260357076	12.8125	-53.75	1.6605080463	1.6310524952
515264431	Vip-IRES-Cre	inhibitory	346520077.076159	351744525.159481	6.17E-011	-0.063785243	0.0198897755	-5.51E-013	-1.60E-012	72	0.3319322639	0.0019843946	0.0253837128	0.0239061581	27.7812519073	-55.5312538147	2.9985858268	3.3017953836
522418855	Vip-IRES-Cre	inhibitory	331571123.798877	373541135.378338	4.83E-011	-0.0754579372	0.0280899272	-2.23E-013	-8.19E-013	74	0.7305922866	0.0008671875	0.032613354	0.0300335675	18.5625019073	-49.625	2.6421826655	2.5165700738
508987256	Ntsr1-Cre_GN220	excitatory	155331772.726877	130390501.000875	1.02E-010	-0.0762470684	0.029272595	-1.19E-012	-7.63E-012	119	0.6921097742	0.0080297485	0.0584653667	0.0362888554	30.1250019073	-46.8750038147	2.3359184497	2.6046963393
531121585	Vip-IRES-Cre	inhibitory	318514490.930498	414862802.223397	6.80E-011	-0.0722676868	0.0258197978	-4.53E-013	-3.34E-013	82	0.4574489759	0.0077706408	0.0240406861	0.026285393	29.0000019073	-50.8437538147	2.6990572527	2.9605716031
478958894	Pvalb-IRES-Cre	inhibitory	102652520.542247	108752037.626017	8.12E-011	-0.0704595089	0.0255473221	-9.73E-013	-1.36E-012	30	0.3508351152	0.0063393069	0.0342071228	0.0262279852	16.6875019073	-54.46875	1.4003167676	1.5989405595
474267418	Htr3a-Cre_NO152	inhibitory	461622893.969784	687658678.207524	4.07E-011	-0.0691243591	0.0227941767	-4.24E-013	-5.95E-013	71	0.15995379	0.0139183158	0.0180406826	0.0174019516	16.8125019073	-51.3125038147	2.8613319539	2.8993713686
486466923	Rorb-IRES2-Cre-D	excitatory	142453324.580167	133122508.358771	1.27E-010	-0.0769361852	0.0298089394	-2.77E-012	-3.28E-012	107	0.5058184365	0.010162922	0.0410738404	0.0350186229	39.0625	-44.8125	4.1042965291	4.3392256881
527089085	Ndnf-IRES2-dgCre	inhibitory	189015911.471975	203259907.685752	6.10E-011	-0.0735267868	0.036306449	-1.51E-012	-1.91E-012	104	1.1906466657	-0.0179021388	0.0406090122	0.0296367062	25	-47.4375038147	2.7806876741	2.6010461662
483083617	Sst-IRES-Cre	inhibitory	481564631.302584	882113891.290303	7.92E-011	-0.0697098312	0.0252905491	2.82E-014	0	39	0.4320988067	0.001188557	0.0204897392	0.0273396052	34.0625	-58.15625	1.4738049047	1.6407577369
503286448	Ntsr1-Cre_GN220	excitatory	124670399.001332	126082656.283681	1.36E-010	-0.0817017708	0.0294450329	-2.55E-012	-6.14E-012	113	0.8461636823	0.0010662978	0.0491854919	0.0355805091	34.71875	-47.7187538147	3.1222454487	3.2673081796
370351753	Nr5a1-Cre	excitatory	199180865.352185	178948612.20004	9.95E-011	-0.079554266	0.0297221933	-1.90E-012	-2.61E-012	80	0.1742235025	0.0250617552	0.0451583183	0.0379452588	40.25	-47.75	2.8745506029	3.2485834109
488688344	Ntsr1-Cre_GN220	excitatory	174510629.68534	142369992.357429	7.74E-011	-0.0668614171	0.0188043626	-8.71E-013	-8.23E-012	111	0.5811116272	0.0043535217	0.0461572504	0.0337290896	29.0000019073	-52.2187538147	2.4746264682	2.9362278808
476562817	Rorb-IRES2-Cre-D	excitatory	146888512.032012	159699075.325593	9.26E-011	-0.0743568298	0.0269049701	-1.61E-012	-2.70E-012	37	0.4996761469	0.0075012721	0.0220796344	0.0227848481	51.28125	-51.28125	4.2900422124	4.6282097544
489888847	Nr5a1-Cre	excitatory	197243684.181026	200860256.693873	7.65E-011	-0.0836787949	0.0344913495	0	-3.31E-012	53	0.031033593	0.0294656477	0.0387974912	0.0349498734	46.90625	-54.40625	4.2788860408	4.4375221996
471800189	Ntsr1-Cre_GN220	excitatory	132238560.782015	128809845.306776	9.61E-011	-0.0774896444	0.0258814751	0	-6.70E-012	50	0.409481615	0.0165517052	0.0567618584	0.0408343827	34.78125	-48.34375	2.4712835169	2.7292945654
369697038	Nr5a1-Cre	excitatory	228752502.904495	228784078.032832	9.28E-011	-0.0828661423	0.0348060237	-2.23E-012	-4.28E-012	52	0.3209801468	0.0191177064	0.0489888668	0.0398302326	40.125	-48.78125	3.5417062022	3.5910763197
530204927	Ctgf-2A-dgCre	excitatory	209658074.569552	229230700.512552	1.42E-010	-0.0745092697	0.0274388607	-2.76E-012	-2.36E-012	198	1.8396422967	-0.0343571177	0.0249906579	0.0256315513	41.15625	-53	4.6898569728	4.3466939965
486941367	Htr3a-Cre_NO152	inhibitory	108335865.432294	124437273.854324	6.59E-011	-0.0734652767	0.0304927067	-2.29E-012	-1.02E-012	52	0.4842024432	0.0102799345	0.0361696813	0.0315293189	21.375	-50.6875038147	2.948517225	2.4746186884
483099796	Cux2-CreERT2	excitatory	195390861.031589	190262164.384328	1.05E-010	-0.0723625971	0.0249727816	-1.87E-012	-4.05E-012	149	0.546588967	0.0070274453	0.0327788404	0.0291758515	35.6250038147	-47.5937538147	4.1967505762	3.9572650136
485905411	Ntsr1-Cre_GN220	excitatory	160761669.767399	160279273.046849	9.61E-011	-0.0723864263	0.02648091	0	-6.75E-012	67	0.6960468773	0.0010145512	0.0464232504	0.0335098385	43.6875038147	-46.9375038147	2.3125413509	2.7526139564
422055317	Nr5a1-Cre	excitatory	187896360.708389	316611768.003975	2.07E-010	-0.0754956614	0.027646774	-3.56E-012	-2.97E-012	190	0.8138909598	-0.0021593912	0.0237844004	0.0288934303	42	-45.3125	3.9346611077	3.6790200483
476753465	Sst-IRES-Cre	inhibitory	345407134.254685	454573540.203562	5.86E-011	-0.0730813243	0.0334440558	-2.85E-013	0	33	0.4916014361	0.0009749038	0.0286880365	0.031067705	35	-55.5000038147	1.6158982892	1.7497159267
485931158	Rorb-IRES2-Cre-D	excitatory	170183504.197138	149512524.17714	9.06E-011	-0.0812612686	0.0350385387	-1.74E-012	-3.65E-012	96	0.5472317841	0.0137222835	0.0555391848	0.0432577827	40.5	-42.7187538147	3.6589712908	4.0161468932
487445455	Cux2-CreERT2	excitatory	181000764.326021	179577864.984735	9.15E-011	-0.0772723923	0.028246986	-3.00E-012	-2.80E-012	117	0.9991644174	-0.0088970738	0.0432325632	0.0325942055	34.15625	-48.03125	3.7269961036	4.7944087703
322762730	Ntsr1-Cre_GN220	excitatory	201522545.958675	211334206.930533	8.85E-011	-0.0730520973	0.0250335079	0	-5.55E-012	78	0.7615198602	-0.0016723029	0.0424234937	0.0298118234	30.375	-49.4375	2.4558143506	2.5426988156
581058351	Nkx2-1-CreERT2	inhibitory	292005065.496102	335097038.269167	4.86E-011	-0.0766092262	0.0309272429	-3.36E-014	-3.19E-013	53	0.5177587194	0.0018821127	0.0241510306	0.0229453318	20.78125	-59.0625038147	1.472246029	1.5905345793
490916919	Rbp4-Cre_KL100	excitatory	95565248.5075981	91434297.715108	1.31E-010	-0.0679351406	0.0195322151	-2.72E-012	-4.59E-012	75	0.5910684443	0.0049886749	0.0324444349	0.0263514956	23.5000019073	-48.5312538147	2.4462161428	2.8722062142
482772037	Htr3a-Cre_NO152	inhibitory	277615346.529244	322067320.759417	3.89E-011	-0.0657856216	0.0315683758	-6.60E-013	-9.28E-013	73	0.9417166104	-0.0128420013	0.0301857497	0.0241734978	28.75	-52.0312538147	2.1604974822	1.7734423126
527464013	Ndnf-IRES2-dgCre	inhibitory	151236417.084524	171493128.075225	8.91E-011	-0.0753190053	0.0281909332	-1.38E-012	-2.23E-012	130	0.0405281475	0.0240431331	0.0280807942	0.0186251169	19.0000019073	-52.6562538147	3.0079572278	2.3719742464
556968207	Chat-IRES-Cre-neo	inhibitory	237152187.097345	254198157.067917	5.14E-011	-0.0700264168	0.0218563697	2.38E-013	-2.41E-012	82	0.6641447965	0.0045683024	0.0361407519	0.0285899256	36.9375	-49.9062538147	2.9084602245	3.103612626
480124551	Rorb-IRES2-Cre-D	excitatory	157587646.584353	146064625.951284	5.24E-011	-0.0733006236	0.0250544265	-1.20E-012	-3.39E-012	64	0.5911227568	0.0069989824	0.0448557685	0.0357222534	23.1562519073	-47.8125038147	2.3962109067	3.0884879472
522723828	Ctgf-2A-dgCre	excitatory	392381587.884264	598414525.788197	1.21E-010	-0.067700503	0.01845706	-2.60E-012	-1.90E-012	199	1.8942813906	-0.0279215066	0.016481196	0.0169036583	41.25	-53.7812538147	4.2828163066	4.1483152334
517752298	Nr5a1-Cre	excitatory	244728586.993068	207388612.916031	1.18E-010	-0.0798183956	0.0322972342	-2.26E-012	-4.61E-012	97	0.2281748165	0.0277756773	0.0598226307	0.0451658133	30.03125	-44.5	2.9321689287	3.2152484295
519549081	Htr3a-Cre_NO152	inhibitory	192679241.547534	191879591.030716	6.79E-011	-0.0678134333	0.0265544478	-6.98E-013	0	68	0.247434832	0.0131272498	0.028723752	0.0278983924	42.84375	-49.53125	3.3484581545	3.1152520669
521625948	Cux2-CreERT2	excitatory	99764866.7256103	108351615.7545	1.61E-010	-0.0841726456	0.0380315928	-1.98E-012	-5.33E-012	88	0.5712470676	0.0153168148	0.0428534117	0.0399521845	42.28125	-46.1875	3.7428416863	3.7607123428
475586130	Htr3a-Cre_NO152	inhibitory	244342019.231198	258840911.747764	7.83E-011	-0.069594101	0.0225416734	5.79E-013	-1.49E-012	43	0.5182143004	-0.0008912385	0.029366679	0.0269599133	32.15625	-58.625	1.7674112725	1.7677309963
520347870	Vip-IRES-Cre	inhibitory	421929246.318551	542782606.631234	4.80E-011	-0.0730171585	0.026597716	0	-1.43E-012	130	0.8967458849	-0.0030797872	0.0330587957	0.0352810867	24	-52.4687538147	2.4641358284	2.4755838126
515199779	Scnn1a-Tg3-Cre	excitatory	248836197.060214	276412058.329592	1.00E-010	-0.0755502625	0.0271982578	0	-5.25E-012	97	0.1921534964	0.0223032909	0.0353213842	0.0325311374	36.1562538147	-48.5	2.8178060899	3.2438825818
563380422	Nkx2-1-CreERT2	inhibitory	214091350.918707	233451793.389584	6.09E-011	-0.0721473262	0.0350882103	-1.32E-012	-3.41E-012	86	0.4942352372	0.0071331189	0.0459816235	0.032832604	18.46875	-45.5000038147	2.8680051844	2.5797591093
467357834	Rorb-IRES2-Cre-D	excitatory	166642617.05369	153165911.904255	1.09E-010	-0.0802381058	0.0313044538	-2.27E-012	-3.89E-012	79	0.5454377352	0.011269949	0.0508680759	0.0379824301	35.6875038147	-46.75	3.1319760188	3.4545708803
517982558	Scnn1a-Tg2-Cre	excitatory	190735019.101078	316063044.221662	2.02E-010	-0.0745763092	0.0247975276	-2.26E-012	-4.63E-012	166	0.3026140388	0.01224985	0.0219432111	0.0245183829	38.0937538147	-50.2187538147	4.1341109256	4.5471997393
